iso3c,year,country_name,v2exl_legitideol,v2exl_legitideolcr_0,v2exl_legitideolcr_1,v2exl_legitideolcr_2,v2exl_legitideolcr_3,v2exl_legitideolcr_4,top_ideology,nationalism,country,iso2c,wdi_prop_less_2_usd_day,wdi_gdppc_nominal,wdi_gdppc_ppp,wdi_urban_population_pct,wdi_urban_pop_1m_cities_pct,wdi_gini_index,wdi_life_expectancy_at_birth,wdi_pop_over_65,wdi_pop_under_15,wdi_population,corruption,regime_use_of_ideology_measure,ideology_is_nationalist_percent_of_experts,ideology_is_socialist_or_communist_percent_of_experts,ideology_is_restorative_or_conservative_percent_of_experts,ideology_is_separatist_or_autonomist_percent_of_experts,ideology_is_religious_percent_of_experts
SVN,2005,Slovenia,-1.099,0.857,0,0.429,0.143,0.143,nationalist,1.5898092798178196,Slovenia,SI,0.1,18098.9085440003,23852.6430383942,51.533,NA,24.6,77.6121951219512,15.2333786500603,14.3187638933678,2000474,NA,-1.099,0.857,0,0.429,0.143,0.143
SVN,2006,Slovenia,-1.099,0.857,0,0.429,0.143,0.143,nationalist,1.5898092798178196,Slovenia,SI,0.1,19672.9655554146,25716.6954931039,51.758,NA,24.4,78.0865853658537,15.4867264328348,14.1487294081481,2006868,NA,-1.099,0.857,0,0.429,0.143,0.143
SVN,2007,Slovenia,-1.099,0.857,0,0.429,0.143,0.143,nationalist,1.5898092798178196,Slovenia,SI,0,23817.8867320201,27573.2071082624,51.983,NA,24.4,78.5609756097561,15.7561996195191,14.0624219996847,2018122,NA,-1.099,0.857,0,0.429,0.143,0.143
SVN,2008,Slovenia,-1.388,0.714,0,0.571,0.143,0.143,nationalist,1.3841446057500715,Slovenia,SI,0,27595.5999653992,29604.2914690241,52.209,NA,23.7,78.7658536585366,16.0257232798091,14.0657501623622,2021316,NA,-1.388,0.714,0,0.571,0.143,0.143
SVN,2009,Slovenia,-1.894,0.143,0.571,0.429,0,0.143,socialist/communist,1.024053515513806,Slovenia,SI,0,24792.1279805504,27539.2090744692,52.433,NA,24.8,78.9707317073171,16.2194743979452,14.116596873842,2039669,NA,-1.894,0.143,0.571,0.429,0,0.143
SVN,2010,Slovenia,-1.894,0.143,0.571,0.429,0,0.143,socialist/communist,1.024053515513806,Slovenia,SI,0,23532.4808545468,27826.4797456714,52.658,NA,24.9,79.4219512195122,16.25613824028,14.1970920447434,2048583,NA,-1.894,0.143,0.571,0.429,0,0.143
SVN,2011,Slovenia,-1.444,0.286,0.429,0.571,0,0.143,restorative/conservative,1.3442926273840023,Slovenia,SI,0,25128.0150431304,28931.383323805,52.883,NA,24.9,79.9707317073171,16.364642526361,14.3140512032954,2052843,NA,-1.444,0.286,0.429,0.571,0,0.143
SVN,2012,Slovenia,-1.589,0.571,0.143,0.571,0.143,0.143,nationalist,1.2411044691147168,Slovenia,SI,0,22641.805122503,29042.8202729641,53.108,NA,25.6,80.1243902439024,16.6721111999204,14.4591258914618,2057159,39,-1.589,0.571,0.143,0.571,0.143,0.143
SVN,2013,Slovenia,-1.773,0.5,0.333,0.5,0.167,0,nationalist,1.1101622544833478,Slovenia,SI,0,23503.2824850255,29973.6993541529,53.332,NA,26.2,80.3219512195122,17.0364236772842,14.608990797754,2059953,43,-1.773,0.5,0.333,0.5,0.167,0
SVN,2014,Slovenia,-1.871,0.333,0.5,0.5,0,0,socialist/communist,1.0404212923427272,Slovenia,SI,0,24247.1733184083,30870.0236667425,53.557,NA,25.7,81.0780487804878,17.4491798949066,14.7542769180647,2061980,42,-1.871,0.333,0.5,0.5,0,0
SVN,2015,Slovenia,-1.871,0.333,0.5,0.5,0,0,socialist/communist,1.0404212923427272,Slovenia,SI,0,20890.1664304173,31628.247175832,53.781,NA,25.4,80.7756097560976,17.894867607751,14.8706641766729,2063531,40,-1.871,0.333,0.5,0.5,0,0
SVN,2016,Slovenia,-1.871,0.333,0.5,0.5,0,0,socialist/communist,1.0404212923427272,Slovenia,SI,0,21678.3594670629,33936.0440637175,54.02,NA,24.8,81.1756097560976,18.3266188840298,14.9596176113147,2065042,39,-1.871,0.333,0.5,0.5,0,0
SVN,2017,Slovenia,-1.871,0.333,0.5,0.5,0,0,socialist/communist,1.0404212923427272,Slovenia,SI,0,23514.0254604147,36507.5530416531,54.273,NA,24.2,81.0292682926829,18.761151395926,15.0486181800159,2066388,39,-1.871,0.333,0.5,0.5,0,0
SVN,2018,Slovenia,-1.871,0.333,0.5,0.5,0,0,socialist/communist,1.0404212923427272,Slovenia,SI,0,26123.7471277911,38961.5443523867,54.541,NA,24.6,81.3780487804878,19.2242217667874,15.1325024074943,2073894,40,-1.871,0.333,0.5,0.5,0,0
SVN,2019,Slovenia,-1.871,0.2,0.6,0.6,0,0,socialist/communist,1.0404212923427272,Slovenia,SI,0,26016.078683914,41970.2033977814,54.822,NA,24.4,81.5292682926829,19.6906954725528,15.1861788161919,2088385,40,-1.871,0.2,0.6,0.6,0,0
SVN,2020,Slovenia,1.322,0.857,0,0.429,0,0.286,nationalist,3.3126957016794765,Slovenia,SI,0,25545.2410027136,40778.6915461215,55.118,NA,24,80.5317073170732,20.1009991778588,15.2025532184162,2102419,40,1.322,0.857,0,0.429,0,0.286
SVN,2021,Slovenia,1.628,0.833,0,0.5,0,0.333,nationalist,3.53045829775121,Slovenia,SI,NA,29291.4006234431,43804.8162702561,55.427,NA,NA,NA,20.5009461361761,15.1884286637386,2108079,43,1.628,0.833,0,0.5,0,0.333
SVN,2022,Slovenia,-1.695,0,1,0,0,0,socialist/communist,NA,Slovenia,SI,NA,29291.4006234431,43804.8162702561,55.427,NA,NA,NA,20.5009461361761,15.1884286637386,2108079,44,-1.695,0,1,0,0,0
SWE,1901,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1902,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1903,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1904,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1905,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1906,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1907,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1908,Sweden,-1.177,0.75,0,0.5,0,0,nationalist,1.5343011670936524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.177,0.75,0,0.5,0,0
SWE,1909,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1910,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1911,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1912,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1913,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1914,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1915,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1916,Sweden,-1.757,0.667,0,0.667,0,0,nationalist,1.1215485340165103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.757,0.667,0,0.667,0,0
SWE,1917,Sweden,-2.321,0.5,0,0.5,0,0,nationalist,0.7201821804725307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0.5,0,0.5,0,0
SWE,1918,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1919,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1920,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1921,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1922,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1923,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1924,Sweden,-2.321,0,1,1,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,1,0,0
SWE,1925,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1926,Sweden,-2.321,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,1,0,0,0
SWE,1927,Sweden,-2.321,0,0,1,0,0,restorative/conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,0,1,0,0
SWE,1928,Sweden,-2.321,0,0,1,0,0,restorative/conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,0,1,0,0
SWE,1929,Sweden,-2.321,0,0,1,0,0,restorative/conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,0,1,0,0
SWE,1930,Sweden,-2.321,0,0,1,0,0,restorative/conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,0,1,0,0
SWE,1931,Sweden,-2.321,0,0,1,0,0,restorative/conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,0,1,0,0
SWE,1932,Sweden,-2.321,0,0,1,0,0,restorative/conservative,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.321,0,0,1,0,0
SWE,1933,Sweden,-1.895,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.895,0,1,0,0,0
SWE,1934,Sweden,-1.895,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.895,0,1,0,0,0
SWE,1935,Sweden,-1.895,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.895,0,1,0,0,0
SWE,1936,Sweden,-1.947,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.947,0,1,0,0,0
SWE,1937,Sweden,-1.947,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.947,0,1,0,0,0
SWE,1938,Sweden,-1.947,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.947,0,1,0,0,0
SWE,1939,Sweden,-2.12,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.12,0,1,0,0,0
SWE,1940,Sweden,-2.398,0.5,0.5,0,0,0,nationalist,0.665385710219186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.398,0.5,0.5,0,0,0
SWE,1941,Sweden,-2.398,0.5,0.5,0,0,0,nationalist,0.665385710219186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.398,0.5,0.5,0,0,0
SWE,1942,Sweden,-2.398,0.5,0.5,0,0,0,nationalist,0.665385710219186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.398,0.5,0.5,0,0,0
SWE,1943,Sweden,-2.398,0.5,0.5,0,0,0,nationalist,0.665385710219186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.398,0.5,0.5,0,0,0
SWE,1944,Sweden,-2.398,0.5,0.5,0,0,0,nationalist,0.665385710219186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.398,0.5,0.5,0,0,0
SWE,1945,Sweden,-2.398,0.5,0.5,0,0,0,nationalist,0.665385710219186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.398,0.5,0.5,0,0,0
SWE,1946,Sweden,-1.509,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.509,0,1,0,0,0
SWE,1947,Sweden,-1.509,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.509,0,1,0,0,0
SWE,1948,Sweden,-1.509,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.509,0,1,0,0,0
SWE,1949,Sweden,-1.509,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.509,0,1,0,0,0
SWE,1950,Sweden,-1.509,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.509,0,1,0,0,0
SWE,1951,Sweden,-1.935,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.935,0,1,0,0,0
SWE,1952,Sweden,-1.935,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.935,0,1,0,0,0
SWE,1953,Sweden,-1.935,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.935,0,1,0,0,0
SWE,1954,Sweden,-1.935,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.935,0,1,0,0,0
SWE,1955,Sweden,-1.935,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.935,0,1,0,0,0
SWE,1956,Sweden,-1.935,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.935,0,1,0,0,0
SWE,1957,Sweden,-1.935,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.935,0,1,0,0,0
SWE,1958,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.505,0,1,0,0,0
SWE,1959,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.505,0,1,0,0,0
SWE,1960,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,2114.00297269192,NA,72.49,10.7499262491155,NA,73.0056097560976,11.7445927108281,22.4205664165853,7484656,NA,-1.505,0,1,0,0,0
SWE,1961,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,2288.92170111915,NA,73.295,11.0039257989164,NA,73.4743902439024,11.9332264773326,21.9412138074725,7519998,NA,-1.505,0,1,0,0,0
SWE,1962,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,2468.69458903006,NA,74.271,11.4819532616694,NA,73.3504878048781,12.1140606134939,21.5201905406234,7561588,NA,-1.505,0,1,0,0,0
SWE,1963,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,2657.02250478203,NA,75.223,11.9793096773311,NA,73.5553658536585,12.2892577103905,21.1894501070067,7604328,NA,-1.505,0,1,0,0,0
SWE,1964,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,2941.04889945204,NA,76.153,12.4761106196111,NA,73.7331707317073,12.4640941727399,20.9895834179741,7661354,NA,-1.505,0,1,0,0,0
SWE,1965,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,3206.09917020339,NA,77.056,12.9665252235852,NA,73.8617073170732,12.6446797164221,20.9139874508623,7733853,NA,-1.505,0,1,0,0,0
SWE,1966,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,3454.42978938679,NA,77.914,13.2514331507338,NA,74.0785365853659,12.846857104713,20.9174305122103,7807797,NA,-1.505,0,1,0,0,0
SWE,1967,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,3720.92684527721,NA,78.727,13.340444902224,NA,74.1224390243903,13.0573066600496,20.952151333994,7867931,NA,-1.505,0,1,0,0,0
SWE,1968,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,3926.40900146965,NA,79.519,13.4579153171282,NA,73.9729268292683,13.2575665238244,20.9407319543452,7912273,NA,-1.505,0,1,0,0,0
SWE,1969,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,4234.16134821018,NA,80.287,13.5567926595041,NA,74.0848780487805,13.4600649962704,20.8932070818253,7968072,NA,-1.505,0,1,0,0,0
SWE,1970,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,4736.21715377766,NA,81.034,13.6251910248681,NA,74.6492682926829,13.6992450454218,20.8403987118853,8042801,NA,-1.505,0,1,0,0,0
SWE,1971,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,5132.71160742552,NA,81.563,12.7582660828758,NA,74.6239024390244,13.9597497813767,20.7960804672435,8098334,NA,-1.505,0,1,0,0,0
SWE,1972,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,6027.12849917337,NA,81.886,12.6626940644891,NA,74.7180487804878,14.2235090648348,20.7665013635918,8122300,NA,-1.505,0,1,0,0,0
SWE,1973,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,7301.215425886,NA,82.203,12.5834899153326,NA,74.8673170731707,14.4941450766118,20.7368487576558,8136312,NA,-1.505,0,1,0,0,0
SWE,1974,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,8089.91458466682,NA,82.517,12.4899830942695,NA,74.9804878048781,14.7773015603821,20.7182924132936,8159955,NA,-1.505,0,1,0,0,0
SWE,1975,Sweden,-1.505,0,1,0,0,0,socialist/communist,NA,Sweden,SE,0.5,10117.3066842673,NA,82.73,12.3838974898434,24.3,74.9846341463415,15.0543349105288,20.6945763941565,8192437,NA,-1.505,0,1,0,0,0
SWE,1976,Sweden,-1.505,0,0.667,0.333,0,0,socialist/communist,NA,Sweden,SE,NA,10868.2757657546,NA,82.802,12.2827641850454,NA,74.9692682926829,15.3086366609898,20.6204320482794,8222286,NA,-1.505,0,0.667,0.333,0,0
SWE,1977,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,NA,11448.6193912266,NA,82.873,12.1836408718857,NA,75.379756097561,15.5754553572331,20.4787180144706,8251540,NA,-1.803,0,0,1,0,0
SWE,1978,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,NA,12620.5186141512,NA,82.944,12.0929856557815,NA,75.4690243902439,15.8472309626323,20.2591658783946,8275599,NA,-1.803,0,0,1,0,0
SWE,1979,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,NA,14877.1642883549,NA,83.016,12.0117636590184,NA,75.5241463414634,16.0906474160212,19.9533789250007,8293678,NA,-1.803,0,0,1,0,0
SWE,1980,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,NA,17097.8326512095,NA,83.087,11.9328235464136,NA,75.7409756097561,16.2915266166472,19.6076283459735,8310531,NA,-1.803,0,0,1,0,0
SWE,1981,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,0.2,15586.4300780047,NA,83.1,11.92151484111,22.9,76.0260975609756,16.4584245811089,19.2501411425697,8320503,NA,-1.803,0,0,1,0,0
SWE,1982,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,NA,13738.9722980374,NA,83.1,11.9752853453398,NA,76.3273170731707,16.6284805286065,18.8841722713966,8325263,NA,-1.803,0,0,1,0,0
SWE,1983,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,12608.2291505865,NA,83.1,12.0307363411815,NA,76.5517073170732,16.7923522702941,18.5683319196271,8329033,NA,-1.803,0,1,0,0,0
SWE,1984,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,13099.0208341765,NA,83.1,12.0810209911589,NA,76.8158536585366,16.9370620858352,18.3409796065469,8336605,NA,-1.803,0,1,0,0,0
SWE,1985,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,13666.8577454736,NA,83.1,12.1223258421826,NA,76.6678048780488,17.1626153930321,18.1731383865363,8350386,NA,-1.803,0,1,0,0,0
SWE,1986,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,17981.0194119405,NA,83.1,12.155672475507,NA,76.9312195121951,17.4305269828982,18.0187905286758,8369829,NA,-1.803,0,1,0,0,0
SWE,1987,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,0.2,21792.5589059822,NA,83.1,12.1767905038031,23.1,77.0921951219512,17.6073365304597,17.8847721389705,8397804,NA,-1.803,0,1,0,0,0
SWE,1988,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,24534.6938164191,NA,83.1,12.1826745699544,NA,76.9792682926829,17.7052225300559,17.8255323455442,8436489,NA,-1.803,0,1,0,0,0
SWE,1989,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,25662.2205892506,NA,83.1,12.1631270307987,NA,77.7268292682927,17.7705608312869,17.8275215632438,8492964,NA,-1.803,0,1,0,0,0
SWE,1990,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,30593.6724447761,20426.1809369986,83.1,12.130891645884,NA,77.5368292682927,17.8038758222221,17.9114104963785,8558835,NA,-1.803,0,1,0,0,0
SWE,1991,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,31822.8038482367,20733.1422936886,83.204,12.1987148058428,NA,77.6668292682927,17.7881739721128,18.0972613936389,8617375,NA,-1.803,0,1,0,0,0
SWE,1992,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,0.2,32800.9826867546,20837.36802234,83.361,12.3696321221329,24.9,77.9987804878049,17.7391637670666,18.3212461366957,8668067,NA,-1.803,0,0,1,0,0
SWE,1993,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,NA,24425.2849281118,20769.6739471613,83.516,12.5429758419996,NA,78.0604878048781,17.6743522658653,18.5466886864478,8718561,NA,-1.803,0,0,1,0,0
SWE,1994,Sweden,-1.803,0,0,1,0,0,restorative/conservative,NA,Sweden,SE,NA,26083.6143874838,21890.7332465321,83.671,12.7025781980914,NA,78.650243902439,17.6191260337569,18.7132503207873,8780745,NA,-1.803,0,0,1,0,0
SWE,1995,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,0.2,30282.9639200066,23107.7009419139,83.824,12.8881710862622,25.2,78.7404878048781,17.5777278186647,18.7796636990908,8826939,NA,-1.803,0,1,0,0,0
SWE,1996,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,32998.9681608432,23934.6416783062,83.914,13.0655611504493,NA,78.9590243902439,17.5343251918632,18.7764864887783,8840998,NA,-1.803,0,1,0,0,0
SWE,1997,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,30312.4875993103,24806.3164575658,83.942,13.1985735573637,NA,79.1975609756098,17.4884923924277,18.7307622309097,8846062,NA,-1.803,0,1,0,0,0
SWE,1998,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,30596.5272048832,25889.0174690788,83.97,13.3333800325252,NA,79.3390243902439,17.4257441667357,18.6576109800917,8850974,NA,-1.803,0,1,0,0,0
SWE,1999,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,30941.0793624668,27471.5582721119,83.998,13.466527069588,NA,79.4414634146342,17.3404283210659,18.5600351954305,8857874,NA,-1.803,0,1,0,0,0
SWE,2000,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,0,29624.9126748618,29622.3358918068,84.026,13.5899818183027,27.2,79.6439024390244,17.2645698333009,18.4264793651389,8872109,NA,-1.803,0,1,0,0,0
SWE,2001,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,27247.857734793,29932.309901072502,84.071,13.6703627264511,NA,79.7951219512195,17.21443513886,18.2596709348365,8895960,NA,-1.803,0,1,0,0,0
SWE,2002,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,NA,29899.1952495081,30926.5055989396,84.133,13.714316638801,NA,79.8463414634146,17.1754978595144,18.0840503015232,8924958,NA,-1.803,0,1,0,0,0
SWE,2003,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,0.3,37321.7979047059,31816.2386602078,84.196,13.7520038838034,25.3,80.0951219512195,17.1604406022581,17.8903067246562,8958229,NA,-1.803,0,1,0,0,0
SWE,2004,Sweden,-1.803,0,1,0,0,0,socialist/communist,NA,Sweden,SE,0.4,42821.6731423358,33858.7899314686,84.258,13.786987558057,26.1,80.4975609756098,17.1955782053222,17.6629346379007,8993531,NA,-1.803,0,1,0,0,0
