date,partyname,countryname,oecdmember,eumember,edate,party,partyabbrev,parfam,coderid,manual,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,dep_immigration,dep_nation,dep_law,dep_cultural,year,party_lab,scale_dep_immigration,scale_dep_nation,scale_dep_law,scale_dep_cultural,nat_scale,nat_scale_v2,nat_scale_v3
2010-06-01,Bridge,Slovakia,10,10,2010-06-12,96955,NA,95,273,3,5.804,1,NA,10,150,1,60,2022-1,807,0,0,0,0,2010,Bridge | Slovakia | 2010,0,0,0,0,0,0,0
2012-03-01,Direction-Social Democracy,Slovakia,10,10,2012-03-10,96423,Smer,30,273,4,44.417,0,NA,83,150,1,61,2022-1,781,0,0,0,0,2012,Direction-Social Democracy | Slovakia | 2012,0,0,0,0,0,0,0
2012-03-01,Freedom and Solidarity,Slovakia,10,10,2012-03-10,96440,SaS,40,273,4,5.884,0,NA,11,150,1,61,2022-1,1259,0,0,0,0,2012,Freedom and Solidarity | Slovakia | 2012,0,0,0,0,0,0,0
2012-03-01,Christian Democratic Movement,Slovakia,10,10,2012-03-10,96521,KDH,50,273,4,8.825000000000001,0,NA,16,150,1,61,2022-1,861,0,0,0,0.465,2012,Christian Democratic Movement | Slovakia | 2012,0,0,0,0.018600000000000002,0.018600000000000002,0.018600000000000002,1
2012-03-01,Slovak Democratic and Christian Union - Democartic Party,Slovakia,10,10,2012-03-10,96523,SDKÚ-DS,50,273,4,6.099,0,NA,11,150,1,61,2022-1,481,0,0,0,0,2012,Slovak Democratic and Christian Union - Democartic Party | Slovakia | 2012,0,0,0,0,0,0,0
2012-03-01,Ordinary People and Independent Personalities,Slovakia,10,10,2012-03-10,96620,OľaNO,60,273,4,8.56,0,NA,16,150,1,61,2022-1,432,0,0,0,0,2012,Ordinary People and Independent Personalities | Slovakia | 2012,0,0,0,0,0,0,0
2012-03-01,Slovak National Party,Slovakia,10,10,2012-03-10,96710,SNS,70,273,4,4.55,0,NA,0,150,1,61,2022-1,214,0,0,0,2.804,2012,Slovak National Party | Slovakia | 2012,0,0,0,0.11216,0.11216,0.11216,1
2012-03-01,Bridge,Slovakia,10,10,2012-03-10,96955,NA,95,273,4,6.9,0,NA,13,150,1,61,2022-1,149,0,0,0,0.671,2012,Bridge | Slovakia | 2012,0,0,0,0.026840000000000003,0.026840000000000003,0.026840000000000003,1
2016-03-01,Direction-Social Democracy,Slovakia,10,10,2016-03-05,96423,Smer,30,273,5,28.28,0,NA,49,150,1,131,2022-1,48,4.167,0,0,0,2016,Direction-Social Democracy | Slovakia | 2016,0.14882142857142858,0,0,0,0.14882142857142858,0,0
2016-03-01,Freedom and Solidarity,Slovakia,10,10,2016-03-05,96440,SaS,40,273,5,12.101,0,NA,21,150,1,131,2022-1,1190,0.588,0.42,12.605,0,2016,Freedom and Solidarity | Slovakia | 2016,0.020999999999999998,0.008533289989638147,0.4110281409984674,0,0.4405614309881056,0.008533289989638147,1
2016-03-01,Christian Democratic Movement,Slovakia,10,10,2016-03-05,96521,KDH,50,273,5,4.943000000000001,0,NA,0,150,1,131,2022-1,772,0.259,0,6.606,0.648,2016,Christian Democratic Movement | Slovakia | 2016,0.00925,0,0.2154107020575863,0.025920000000000002,0.2505807020575863,0.025920000000000002,1
2016-03-01,Ordinary People and Independent Personalities,Slovakia,10,10,2016-03-05,96620,OľaNO,60,273,5,11.029,0,NA,19,150,1,131,2022-1,2837,0.211,0.352,8.213000000000001,0.211,2016,Ordinary People and Independent Personalities | Slovakia | 2016,0.007535714285714285,0.007151709705601495,0.26781230638797404,0.00844,0.29093973037928983,0.015591709705601494,2
2016-03-01,Network,Slovakia,10,10,2016-03-05,96630,NA,60,273,5,5.607,0,NA,10,150,1,131,2022-1,695,0,0,13.237,0,2016,Network | Slovakia | 2016,0,0,0.43163661264551473,0,0.43163661264551473,0,0
2016-03-01,Slovak National Party,Slovakia,10,10,2016-03-05,96710,SNS,70,273,5,8.643,0,NA,15,150,1,131,2022-1,363,0.8260000000000001,4.959000000000001,8.540000000000001,1.928,2016,Slovak National Party | Slovakia | 2016,0.029500000000000002,0.10075377394908473,0.27847523396484825,0.07712,0.48584900791393293,0.1778737739490847,2
2016-03-01,Kotleba – People's Party Our Slovakia,Slovakia,10,10,2016-03-05,96720,ĽSNS,70,273,5,8.044,0,NA,14,150,1,131,2022-1,178,8.427,0.562,10.674,1.685,2016,Kotleba – People's Party Our Slovakia | Slovakia | 2016,0.3009642857142857,0.01141835470042057,0.3480614341148465,0.0674,0.7278440745295528,0.07881835470042058,2
2016-03-01,We Are Family,Slovakia,10,10,2016-03-05,96725,NA,70,273,5,6.629,0,NA,11,150,1,131,2022-1,427,3.747,0.937,10.07,0.7030000000000001,2016,We Are Family | Slovakia | 2016,0.13382142857142856,0.019037363619740344,0.32836599602178235,0.028120000000000003,0.5093447882129513,0.04715736361974035,2
2016-03-01,Bridge,Slovakia,10,10,2016-03-05,96955,NA,95,273,5,6.503,0,NA,11,150,1,131,2022-1,2050,0,0.098,8.39,0,2016,Bridge | Slovakia | 2016,0,0.0019911009975822347,0.27358398278279583,0,0.2755750837803781,0.0019911009975822347,1
1990-04-01,Greens of Slovenia,Slovenia,0,0,1990-04-08,97110,ZS,10,998,998,8.839,0,NA,8,80,3,20,NA,491,0,0,0,0.407,1990,Greens of Slovenia | Slovenia | 1990,0,0,0,0.01628,0.01628,0.01628,1
1990-04-01,League of Communists of Slovenia,Slovenia,0,0,1990-04-08,97220,ZKS,20,999,999,17.28,0,NA,14,80,4,20,NA,58,0,0,0,0,1990,League of Communists of Slovenia | Slovenia | 1990,0,0,0,0,0,0,0
1990-04-01,Social-Democratic Party of Slovenia,Slovenia,0,0,1990-04-08,97320,SDSS,30,236,1,7.389,0,NA,6,80,1,20,NA,255,0,0,0,0,1990,Social-Democratic Party of Slovenia | Slovenia | 1990,0,0,0,0,0,0,0
1990-04-01,Liberal Democratic Party,Slovenia,0,0,1990-04-08,97421,LDS,40,236,1,14.495,0,NA,12,80,1,20,NA,54,0,0,0,0,1990,Liberal Democratic Party | Slovenia | 1990,0,0,0,0,0,0,0
1990-04-01,Democratic Party of Slovenia,Slovenia,0,0,1990-04-08,97430,DSS,60,998,998,9.513,0,NA,8,80,3,20,NA,178,0,0,0,0,1990,Democratic Party of Slovenia | Slovenia | 1990,0,0,0,0,0,0,0
1990-04-01,Slovenian Christian Democrats,Slovenia,0,0,1990-04-08,97520,SKD,50,998,998,12.976,0,NA,11,80,3,20,NA,367,0,0,0,0,1990,Slovenian Christian Democrats | Slovenia | 1990,0,0,0,0,0,0,0
1990-04-01,Slovenian People's Party,Slovenia,0,0,1990-04-08,97521,SLS,50,998,998,12.55,0,NA,11,80,3,20,NA,347,0,0,0,0,1990,Slovenian People's Party | Slovenia | 1990,0,0,0,0,0,0,0
1990-04-01,Slovenian Peasant League,Slovenia,0,0,1990-04-08,97810,SKZ,80,257,1,NA,NA,NA,NA,80,1,20,NA,11,0,0,0,0,1990,Slovenian Peasant League | Slovenia | 1990,0,0,0,0,0,0,0
1992-12-01,Greens of Slovenia,Slovenia,0,0,1992-12-06,97110,ZS,10,257,1,3.704,0,NA,5,90,1,20,NA,491,0,0,0,0.407,1992,Greens of Slovenia | Slovenia | 1992,0,0,0,0.01628,0.01628,0.01628,1
1992-12-01,"Unity, Asssociated List",Slovenia,0,0,1992-12-06,97223,ZL,20,257,1,13.577,0,NA,14,90,1,20,NA,58,0,0,0,0,1992,"Unity, Asssociated List | Slovenia | 1992",0,0,0,0,0,0,0
1992-12-01,Social-Democratic Party of Slovenia,Slovenia,0,0,1992-12-06,97320,SDSS,30,257,1,3.339,0,NA,4,90,1,20,NA,142,0,0,0,0,1992,Social-Democratic Party of Slovenia | Slovenia | 1992,0,0,0,0,0,0,0
1992-12-01,Liberal Democratic Party,Slovenia,0,0,1992-12-06,97421,LDS,40,257,1,23.465,0,NA,22,90,1,20,NA,17,0,0,0,0,1992,Liberal Democratic Party | Slovenia | 1992,0,0,0,0,0,0,0
1992-12-01,Democratic Party of Slovenia,Slovenia,0,0,1992-12-06,97430,DSS,60,257,1,5.006,0,NA,6,90,1,20,NA,178,0,0,0,0,1992,Democratic Party of Slovenia | Slovenia | 1992,0,0,0,0,0,0,0
1992-12-01,Slovenian Christian Democrats,Slovenia,0,0,1992-12-06,97520,SKD,50,257,1,14.509,0,NA,15,90,1,20,NA,367,0,0,0,0,1992,Slovenian Christian Democrats | Slovenia | 1992,0,0,0,0,0,0,0
1992-12-01,Slovenian People's Party,Slovenia,0,0,1992-12-06,97521,SLS,50,257,1,8.693,0,NA,10,90,1,20,NA,347,0,0,0,0,1992,Slovenian People's Party | Slovenia | 1992,0,0,0,0,0,0,0
1992-12-01,Slovenian National Party,Slovenia,0,0,1992-12-06,97710,SNS,70,257,1,10.021,0,NA,12,90,1,20,NA,49,0,0,0,0,1992,Slovenian National Party | Slovenia | 1992,0,0,0,0,0,0,0
1996-11-01,Social-Democratic Party of Slovenia,Slovenia,0,0,1996-11-10,97320,SDSS,30,257,1,16.131,0,NA,16,90,1,20,NA,41,0,0,0,0,1996,Social-Democratic Party of Slovenia | Slovenia | 1996,0,0,0,0,0,0,0
1996-11-01,Associated List of Social Democrats,Slovenia,0,0,1996-11-10,97321,ZLSD,30,257,1,9.034,0,NA,9,90,1,20,NA,136,0,0,0,0,1996,Associated List of Social Democrats | Slovenia | 1996,0,0,0,0,0,0,0
1996-11-01,Liberal Democracy of Slovenia,Slovenia,0,0,1996-11-10,97421,LDS,40,257,1,27.009,0,NA,25,90,1,20,NA,267,0,0,0,0,1996,Liberal Democracy of Slovenia | Slovenia | 1996,0,0,0,0,0,0,0
1996-11-01,Slovenian Christian Democrats,Slovenia,0,0,1996-11-10,97520,SKD,50,998,998,9.62,0,NA,10,90,3,20,NA,367,0,0,0,0,1996,Slovenian Christian Democrats | Slovenia | 1996,0,0,0,0,0,0,0
1996-11-01,Slovenian People's Party,Slovenia,0,0,1996-11-10,97521,SLS,50,257,1,19.378,0,NA,19,90,1,20,NA,54,0,0,0,0,1996,Slovenian People's Party | Slovenia | 1996,0,0,0,0,0,0,0
1996-11-01,Slovenian National Party,Slovenia,0,0,1996-11-10,97710,SNS,70,257,1,3.219,0,NA,4,90,1,20,NA,128,0,0,0,0,1996,Slovenian National Party | Slovenia | 1996,0,0,0,0,0,0,0
1996-11-01,Democratic Party of Pensioners of Slovenia,Slovenia,0,0,1996-11-10,97951,DeSUS,95,257,1,4.316,0,NA,5,90,1,20,NA,39,0,0,0,0,1996,Democratic Party of Pensioners of Slovenia | Slovenia | 1996,0,0,0,0,0,0,0
2000-10-01,Social-Democratic Party of Slovenia,Slovenia,0,20,2000-10-15,97320,SDSS,30,258,999,15.82,0,NA,14,90,1,20,NA,280,0,0,0,0,2000,Social-Democratic Party of Slovenia | Slovenia | 2000,0,0,0,0,0,0,0
2000-10-01,Associated List of Social Democrats,Slovenia,0,20,2000-10-15,97321,ZLSD,30,258,999,12.08,0,NA,11,90,1,20,NA,327,0,0,0,0,2000,Associated List of Social Democrats | Slovenia | 2000,0,0,0,0,0,0,0
2000-10-01,Liberal Democracy of Slovenia,Slovenia,0,20,2000-10-15,97421,LDS,40,258,999,36.26,0,NA,34,90,1,20,NA,2633,0,0,0,0,2000,Liberal Democracy of Slovenia | Slovenia | 2000,0,0,0,0,0,0,0
2000-10-01,Slovenian People's Party,Slovenia,0,20,2000-10-15,97521,SLS,50,258,999,9.55,0,NA,9,90,1,20,NA,205,0,0,0,0,2000,Slovenian People's Party | Slovenia | 2000,0,0,0,0,0,0,0
2000-10-01,New Slovenian Christian People’s Party,Slovenia,0,20,2000-10-15,97522,Nsi,50,258,999,8.64,0,NA,8,90,1,20,NA,162,0,0,0,0,2000,New Slovenian Christian People’s Party | Slovenia | 2000,0,0,0,0,0,0,0
2000-10-01,Slovenian National Party,Slovenia,0,20,2000-10-15,97710,SNS,70,258,999,4.38,0,NA,4,90,1,20,NA,38,0,0,0,2.632,2000,Slovenian National Party | Slovenia | 2000,0,0,0,0.10528,0.10528,0.10528,1
2000-10-01,Democratic Party of Pensioners of Slovenia,Slovenia,0,20,2000-10-15,97951,DeSUS,95,258,999,5.16,0,NA,4,90,1,20,NA,47,0,0,0,0,2000,Democratic Party of Pensioners of Slovenia | Slovenia | 2000,0,0,0,0,0,0,0
2000-10-01,Party of Slovenian Youth,Slovenia,0,20,2000-10-15,97952,SMS,95,258,999,4.34,0,NA,4,90,6,20,NA,61,0,0,0,0,2000,Party of Slovenian Youth | Slovenia | 2000,0,0,0,0,0,0,0
2004-10-01,Social Democratic Party,Slovenia,0,10,2004-10-03,97322,SD,30,274,3,10.17,0,NA,10,90,1,40,2022-1,619,0,0,0,1.131,2004,Social Democratic Party | Slovenia | 2004,0,0,0,0.04524,0.04524,0.04524,1
2004-10-01,Slovenian Democratic Party,Slovenia,0,10,2004-10-03,97330,SDS,60,274,3,29.079,0,NA,29,90,1,40,2022-1,1973,0,0,0,0,2004,Slovenian Democratic Party | Slovenia | 2004,0,0,0,0,0,0,0
2004-10-01,Liberal Democracy of Slovenia,Slovenia,0,10,2004-10-03,97421,LDS,40,274,3,22.8,0,NA,23,90,1,40,2022-1,1783,0,0,0,0,2004,Liberal Democracy of Slovenia | Slovenia | 2004,0,0,0,0,0,0,0
2004-10-01,Slovenian People's Party,Slovenia,0,10,2004-10-03,97521,SLS,50,274,3,6.816,0,NA,7,90,1,40,2022-1,195,0,0,0,0,2004,Slovenian People's Party | Slovenia | 2004,0,0,0,0,0,0,0
2004-10-01,New Slovenian Christian People’s Party,Slovenia,0,10,2004-10-03,97522,Nsi,50,274,3,9.091,0,NA,9,90,1,40,2022-1,1424,0,0,0,0,2004,New Slovenian Christian People’s Party | Slovenia | 2004,0,0,0,0,0,0,0
2004-10-01,Slovenian National Party,Slovenia,0,10,2004-10-03,97710,SNS,70,274,3,6.271,0,NA,6,90,1,40,2022-1,148,0,0,0,0.676,2004,Slovenian National Party | Slovenia | 2004,0,0,0,0.02704,0.02704,0.02704,1
2004-10-01,Democratic Party of Pensioners of Slovenia,Slovenia,0,10,2004-10-03,97951,DeSUS,95,274,3,4.041,0,NA,4,90,1,40,2022-1,256,0,0,0,0.391,2004,Democratic Party of Pensioners of Slovenia | Slovenia | 2004,0,0,0,0.01564,0.01564,0.01564,1
2008-09-01,Social Democratic Party,Slovenia,0,10,2008-09-21,97322,SD,30,274,3,30.45,0,NA,29,90,1,40,2022-1,1828,0,0,0,0,2008,Social Democratic Party | Slovenia | 2008,0,0,0,0,0,0,0
2008-09-01,Slovenian Democratic Party,Slovenia,0,10,2008-09-21,97330,SDS,60,274,3,29.257,0,NA,28,90,1,40,2022-1,1505,0,0,0,0,2008,Slovenian Democratic Party | Slovenia | 2008,0,0,0,0,0,0,0
2008-09-01,Liberal Democracy of Slovenia,Slovenia,0,10,2008-09-21,97421,LDS,40,274,3,5.21,0,NA,5,90,1,40,2022-1,3651,0,0,0,0.055,2008,Liberal Democracy of Slovenia | Slovenia | 2008,0,0,0,0.0022,0.0022,0.0022,1
2008-09-01,For Real,Slovenia,0,10,2008-09-21,97440,NA,40,274,3,9.367,0,NA,9,90,1,40,2022-1,329,0,0,0,0,2008,For Real | Slovenia | 2008,0,0,0,0,0,0,0
2008-09-01,Slovenian People's Party,Slovenia,0,10,2008-09-21,97521,SLS,50,274,3,5.211,0,NA,5,90,1,40,2022-1,751,0,0,0,0.133,2008,Slovenian People's Party | Slovenia | 2008,0,0,0,0.00532,0.00532,0.00532,1
2008-09-01,New Slovenian Christian People’s Party,Slovenia,0,10,2008-09-21,97522,Nsi,50,274,3,3.401,0,NA,0,90,1,40,2022-1,1197,0,0,0,0,2008,New Slovenian Christian People’s Party | Slovenia | 2008,0,0,0,0,0,0,0
2008-09-01,Slovenian National Party,Slovenia,0,10,2008-09-21,97710,SNS,70,274,3,5.403,0,NA,5,90,1,40,2022-1,131,0,0,0,0,2008,Slovenian National Party | Slovenia | 2008,0,0,0,0,0,0,0
2008-09-01,Democratic Party of Pensioners of Slovenia,Slovenia,0,10,2008-09-21,97951,DeSUS,95,274,3,7.449,0,NA,7,90,1,40,2022-1,363,0,0,0,0.551,2008,Democratic Party of Pensioners of Slovenia | Slovenia | 2008,0,0,0,0.02204,0.02204,0.02204,1
2011-12-01,Social Democratic Party,Slovenia,10,10,2011-12-04,97322,SD,30,274,4,10.52,0,NA,10,90,1,61,2022-1,1040,0,0,0,0,2011,Social Democratic Party | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,Slovenian Democratic Party,Slovenia,10,10,2011-12-04,97330,SDS,60,274,4,26.193,0,NA,26,90,1,61,2022-1,2015,0,0,0,0,2011,Slovenian Democratic Party | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,Zoran Janković's List - Positive Slovenia,Slovenia,10,10,2011-12-04,97340,PS,30,274,4,28.512,0,NA,28,90,1,61,2022-1,278,0,0,0,0,2011,Zoran Janković's List - Positive Slovenia | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,Liberal Democracy of Slovenia,Slovenia,10,10,2011-12-04,97421,LDS,40,274,4,1.476,1,NA,0,90,1,61,2022-1,885,0,0,0,0,2011,Liberal Democracy of Slovenia | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,For Real,Slovenia,10,10,2011-12-04,97440,NA,40,274,4,0.655,1,NA,0,90,1,61,2022-1,2262,0,0,0,0,2011,For Real | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,Gregor Virant's Civic List,Slovenia,10,10,2011-12-04,97450,LGV,40,274,4,8.372,0,NA,8,90,1,61,2022-1,264,0,0,0,0,2011,Gregor Virant's Civic List | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,Slovenian People's Party,Slovenia,10,10,2011-12-04,97521,SLS,50,274,4,6.832,0,NA,6,90,1,61,2022-1,410,0,0,0,0,2011,Slovenian People's Party | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,New Slovenian Christian People’s Party,Slovenia,10,10,2011-12-04,97522,Nsi,50,274,4,4.877,0,NA,4,90,1,61,2022-1,1193,0,0,0,0,2011,New Slovenian Christian People’s Party | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,Slovenian National Party,Slovenia,10,10,2011-12-04,97710,SNS,70,274,4,0.363,1,NA,0,90,1,61,2022-1,530,0,0,0,0,2011,Slovenian National Party | Slovenia | 2011,0,0,0,0,0,0,0
2011-12-01,Democratic Party of Pensioners of Slovenia,Slovenia,10,10,2011-12-04,97951,DeSUS,95,274,4,6.972,0,NA,6,90,1,61,2022-1,399,0,0,0,0,2011,Democratic Party of Pensioners of Slovenia | Slovenia | 2011,0,0,0,0,0,0,0
2014-07-01,United Left,Slovenia,10,10,2014-07-13,97020,ZL,20,346,5,5.969,0,NA,6,90,6,140,2022-1,358,0,1.955,3.073,0,2014,United Left | Slovenia | 2014,0,0.03972043316605376,0.10020543254964619,0,0.13992586571569995,0.03972043316605376,1
2014-07-01,Social Democratic Party,Slovenia,10,10,2014-07-13,97322,SD,30,346,5,5.976,0,NA,6,90,1,140,2022-1,277,0,2.527,5.415,0,2014,Social Democratic Party | Slovenia | 2014,0,0.051341961437656194,0.17657416767209053,0,0.22791612910974673,0.051341961437656194,1
2014-07-01,Slovenian Democratic Party,Slovenia,10,10,2014-07-13,97330,SDS,60,346,5,20.708,0,NA,21,90,1,140,2022-1,354,0,6.215,4.237,0,2014,Slovenian Democratic Party | Slovenia | 2014,0,0.12627237448952638,0.13816154172237258,0,0.26443391621189893,0.12627237448952638,1
2014-07-01,Alliance of Alenka Bratušek,Slovenia,10,10,2014-07-13,97460,ZaAB,40,346,5,4.38,0,NA,4,90,1,140,2022-1,471,0,0.637,2.76,0,2014,Alliance of Alenka Bratušek | Slovenia | 2014,0,0.012942156484284524,0.08999902174976358,0,0.10294117823404811,0.012942156484284524,1
2014-07-01,Party of Miro Cerar,Slovenia,10,10,2014-07-13,97461,SMC,40,346,5,34.492,0,NA,36,90,1,140,2022-1,293,0,1.365,3.413,0,2014,Party of Miro Cerar | Slovenia | 2014,0,0.02773319246632398,0.11129226856229822,0,0.1390254610286222,0.02773319246632398,1
2014-07-01,New Slovenian Christian People’s Party,Slovenia,10,10,2014-07-13,97522,Nsi,50,346,5,5.587,0,NA,5,90,1,140,2022-1,2196,0,3.142,1.867,0,2014,New Slovenian Christian People’s Party | Slovenia | 2014,0,0.06383713606534061,0.06087977304594515,0,0.12471690911128576,0.06383713606534061,1
2014-07-01,Democratic Party of Pensioners of Slovenia,Slovenia,10,10,2014-07-13,97951,DeSUS,95,346,5,10.176,0,NA,10,90,1,140,2022-1,399,0,0.251,4.261,0,2014,Democratic Party of Pensioners of Slovenia | Slovenia | 2014,0,0.005099656636664703,0.13894414191150095,0,0.14404379854816565,0.005099656636664703,1
2018-06-01,The Left,Slovenia,10,10,2018-06-03,97230,NA,20,349,5,9.326,0,NA,9,90,1,150,2022-1,708,0,0,0.282,0,2018,The Left | Slovenia | 2018,0,0,0.009195552222258452,0,0.009195552222258452,0,0
2018-06-01,Social Democratic Party,Slovenia,10,10,2018-06-03,97322,SD,30,349,5,9.934,0,NA,10,90,1,150,2022-1,1452,0.482,2.686,4.408,0.138,2018,Social Democratic Party | Slovenia | 2018,0.017214285714285713,0.05457242121944777,0.14373756806991228,0.005520000000000001,0.22104427500364576,0.06009242121944777,2
2018-06-01,Slovenian Democratic Party,Slovenia,10,10,2018-06-03,97330,SDS,60,349,5,24.918,0,NA,25,90,1,150,2022-1,312,0.321,10.577,2.885,0,2018,Slovenian Democratic Party | Slovenia | 2018,0.011464285714285715,0.21489668623905403,0.09407506440147388,0,0.3204360363548136,0.21489668623905403,1
2018-06-01,List of Marjan Šarec,Slovenia,10,10,2018-06-03,97341,LMŠ,40,349,5,12.597,0,NA,13,90,1,150,2022-1,143,0,3.497,7.692,0,2018,List of Marjan Šarec | Slovenia | 2018,0,0.07104979784229667,0.2508233606156455,0,0.3218731584579422,0.07104979784229667,1
2018-06-01,Party of Alenka Bratušek,Slovenia,10,10,2018-06-03,97460,SAB,40,349,5,5.105,0,NA,5,90,1,150,2022-1,238,0,0,1.261,0,2018,Party of Alenka Bratušek | Slovenia | 2018,0,0,0.04111911827045358,0,0.04111911827045358,0,0
2018-06-01,Modern Centre Party,Slovenia,10,10,2018-06-03,97461,SMC,40,349,5,9.748,0,NA,10,90,1,150,2022-1,127,0,0,4.724,0,2018,Modern Centre Party | Slovenia | 2018,0,0,0.15404180389343594,0,0.15404180389343594,0,0
2018-06-01,New Slovenian Christian People’s Party,Slovenia,10,10,2018-06-03,97522,Nsi,50,349,5,7.159,0,NA,7,90,1,150,2022-1,2515,1.312,3.459,4.175,0.517,2018,New Slovenian Christian People’s Party | Slovenia | 2018,0.04685714285714286,0.0702777382718056,0.13613982456712426,0.02068,0.27395470569607266,0.0909577382718056,2
2018-06-01,Slovenian National Party,Slovenia,10,10,2018-06-03,97710,SNS,70,349,5,4.173,0,NA,4,90,6,150,2022-1,126,3.968,11.111,2.381,3.175,2018,Slovenian National Party | Slovenia | 2018,0.1417142857142857,0.2257461549401654,0.07764046042977793,0.127,0.5721009010842291,0.35274615494016537,2
2018-06-01,Democratic Party of Pensioners of Slovenia,Slovenia,10,10,2018-06-03,97951,DeSUS,95,349,5,4.925,0,NA,5,90,1,150,2022-1,298,1.007,0.671,2.349,0,2018,Democratic Party of Pensioners of Slovenia | Slovenia | 2018,0.03596428571428571,0.013632946626302852,0.0765969935109401,0,0.12619422585152867,0.013632946626302852,1
1994-04-01,Communist Party of Ukraine,Ukraine,0,0,1994-04-10,98221,KPU,20,259,1,13.57,0,NA,135,676,1,20,2022-1,135,0,0,0,0,1994,Communist Party of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Socialist Party of Ukraine,Ukraine,0,0,1994-04-10,98321,SPU,30,259,1,3.3,0,NA,18,676,1,20,2022-1,105,0,0,0,0,1994,Socialist Party of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Social Democractic Party of Ukraine,Ukraine,0,0,1994-04-10,98325,SDPU,30,259,1,0.384,0,NA,2,676,1,20,2022-1,233,0,0,0,0,1994,Social Democractic Party of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Interregional Reform Bloc,Ukraine,0,0,1994-04-10,98421,MBR,40,259,1,NA,NA,NA,NA,676,1,20,2022-1,194,0,0,0,0,1994,Interregional Reform Bloc | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Party of Democratic Rebirth of Ukraine,Ukraine,0,0,1994-04-10,98422,PDVU,40,259,1,0.883,0,NA,4,676,1,20,2022-1,66,0,0,0,0,1994,Party of Democratic Rebirth of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Labour Party,Ukraine,0,0,1994-04-10,98423,PT,30,259,1,0.422,0,NA,6,676,1,20,2022-1,99,0,0,0,0,1994,Labour Party | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Civic Congress of Ukraine,Ukraine,0,0,1994-04-10,98424,HKU,40,259,1,0.267,0,NA,2,676,1,20,2022-1,35,0,0,0,0,1994,Civic Congress of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Christian Democratic Party of Ukraine,Ukraine,0,0,1994-04-10,98521,KhDPU,50,259,1,0.368,0,NA,0,676,1,20,2022-1,195,0,0,0,0,1994,Christian Democratic Party of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Popular Movement of Ukraine,Ukraine,0,0,1994-04-10,98611,Rukh,60,259,1,5.494,0,NA,32,676,1,20,2022-1,332,0,0,0,0,1994,Popular Movement of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Ukrainian Republican Party,Ukraine,0,0,1994-04-10,98612,URP,60,259,1,2.684,0,NA,13,676,1,20,2022-1,102,0,0,0,0,1994,Ukrainian Republican Party | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Democratic Party of Ukraine,Ukraine,0,0,1994-04-10,98613,DPU,60,259,1,1.153,0,NA,2,676,1,20,2022-1,128,0,0,0,0,1994,Democratic Party of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Congress of Ukrainian Nationalists,Ukraine,0,0,1994-04-10,98711,KUN,70,259,1,1.331,0,NA,8,676,1,20,2022-1,352,0,0,0,0,1994,Congress of Ukrainian Nationalists | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Ukrainian Conservative Republican Party,Ukraine,0,0,1994-04-10,98712,UKRP,60,259,1,0.365,0,NA,3,676,1,20,2022-1,209,0,0,0,0,1994,Ukrainian Conservative Republican Party | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Ukrainian National Assembly,Ukraine,0,0,1994-04-10,98713,UNA,70,259,1,NA,NA,NA,NA,676,1,20,NA,375,0,0,0,0,1994,Ukrainian National Assembly | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Peasant Party of Ukraine,Ukraine,0,0,1994-04-10,98810,SelPU,80,259,1,2.93,0,NA,48,676,1,20,2022-1,46,0,0,0,0,1994,Peasant Party of Ukraine | Ukraine | 1994,0,0,0,0,0,0,0
1994-04-01,Party of Economic Revival of Crimea,Ukraine,0,0,1994-04-10,98951,PEVK,90,259,1,0.077,0,NA,0,676,1,20,2022-1,160,0,0,0,0,1994,Party of Economic Revival of Crimea | Ukraine | 1994,0,0,0,0,0,0,0
1998-03-01,Green Party of Ukraine,Ukraine,0,0,1998-03-29,98111,PZU,10,259,1,5.609,0,NA,19,445,1,20,2022-1,107,0,0,0,0,1998,Green Party of Ukraine | Ukraine | 1998,0,0,0,0,0,0,0
